Date,Open,High,Low,Close
09/25/2020,36991.89,37471.17,36730.52,37388.66
09/28/2020,37756.25,38035.87,37544.05,37981.63
09/29/2020,38176.86,38235.94,37831.35,37973.22
09/30/2020,38068.89,38236.34,37828.11,38067.93
10/01/2020,38410.2,38738.89,38410.2,38697.05
10/05/2020,38956.78,39263.85,38819.89,38973.7
10/06/2020,39336.34,39623.76,39191.1,39574.57
10/07/2020,39633.19,39968.04,39450.82,39878.95
10/08/2020,40204.32,40468.88,40062.23,40182.67
10/09/2020,40226.25,40585.36,40066.54,40509.49
10/12/2020,40716.95,40905.49,40387.4,40593.8
10/13/2020,40592.54,40786.82,40461.97,40625.51
10/14/2020,40623.19,40880.25,40279.55,40794.74
10/15/2020,41048.05,41048.05,39667.47,39728.41
10/16/2020,39936.61,40125.71,39699.42,39982.98
10/19/2020,40318.57,40519.48,40211.22,40431.6
10/20/2020,40420.29,40732.01,40305.59,40544.37
10/21/2020,40767.14,40976.02,40150.48,40707.31
10/22/2020,40531.31,40721.57,40309.05,40558.49
10/23/2020,40728.39,40811.12,40590.9,40685.5
10/26/2020,40649.76,40724.4,39948.29,40145.5
10/27/2020,40199.08,40555.6,39978.39,40522.1
10/28/2020,40664.35,40664.35,39774.6,39922.46
10/29/2020,39537.17,40010.83,39524.25,39749.85
10/30/2020,39779.82,39988.25,39241.87,39614.07
11/02/2020,39880.38,39968.03,39334.92,39757.58
11/03/2020,39990.75,40354.73,39952.79,40261.13
11/04/2020,40171.71,40693.51,40076.47,40616.14
11/05/2020,41112.12,41370.91,41030.17,41340.16
11/06/2020,41438.76,41954.93,41383.29,41893.06
11/09/2020,42273.97,42645.33,42263.64,42597.43
11/10/2020,42959.25,43316.44,42660.09,43277.65
11/11/2020,43444.06,43708.47,42970.21,43593.67
11/12/2020,43291.89,43543.96,43127.55,43357.19
11/13/2020,43298.92,43522.25,43053.37,43443
11/14/2020,43815.45,43830.93,43535.77,43637.98
11/17/2020,44095.85,44161.16,43699.22,43952.71
11/18/2020,43978.58,44215.49,43785.78,44180.05
11/19/2020,43902.24,44230,43518.11,43599.96
11/20/2020,43732.14,44013.02,43453.75,43882.25
11/23/2020,44164.17,44271.15,43747.22,44077.15
11/24/2020,44341.19,44601.63,44247.12,44523.02
11/25/2020,44749.73,44825.37,43757.97,43828.1
11/26/2020,43967.59,44361.78,43582.4,44259.74
11/27/2020,44325.03,44407.28,43995.41,44149.72
12/01/2020,44435.83,44730.79,44118.1,44655.44
12/02/2020,44729.52,44729.64,44169.97,44618.04
12/03/2020,44902.02,44953.01,44551.42,44632.65
12/04/2020,44665.91,45148.28,44665.91,45079.55
12/07/2020,45099.92,45458.92,45024.47,45426.97
12/08/2020,45568.8,45742.23,45335.17,45608.51
12/09/2020,45891.04,46164.1,45792.01,46103.5
12/10/2020,45999.42,46043.97,45685.87,45959.88
12/11/2020,46060.32,46309.63,45706.22,46099.01
12/14/2020,46284.7,46373.34,45951.53,46253.46
12/15/2020,46287.39,46350.3,45841.67,46263.17
12/16/2020,46573.31,46704.97,46402.2,46666.46
12/17/2020,46774.32,46992.57,46627.6,46890.34
12/18/2020,47026.02,47026.02,46630.31,46960.69
12/21/2020,46932.18,47055.69,44923.08,45553.96
12/22/2020,45529.61,46080.18,45112.19,46006.69
12/23/2020,46072.3,46513.32,45899.1,46444.18
12/24/2020,46743.49,47053.4,46539.02,46973.54
12/28/2020,47153.59,47406.72,47148.24,47353.75
12/29/2020,47466.62,47714.55,47361.9,47613.08
12/30/2020,47789.03,47807.85,47358.36,47746.22
12/31/2020,47753.11,47896.97,47602.12,47751.33
01/01/2021,47785.28,47980.36,47771.15,47868.98
01/04/2021,48109.17,48220.47,47594.47,48176.8
01/05/2021,48037.63,48486.24,47903.38,48437.78
01/06/2021,48616.66,48616.66,47864.14,48174.06
01/07/2021,48524.36,48558.34,48037.87,48093.32
01/08/2021,48464.91,48854.34,48365.58,48782.51
01/11/2021,49252.31,49303.79,48956.38,49269.32
01/12/2021,49228.26,49569.14,49079.57,49517.11
01/13/2021,49763.93,49795.19,49073.85,49492.32
01/14/2021,49432.83,49663.58,49182.37,49584.16
01/15/2021,49656.71,49656.71,48795.79,49034.67
01/18/2021,49061.22,49122.23,48403.97,48564.27
01/19/2021,48900.31,49499.86,48805.54,49398.29
01/20/2021,49508.79,49874.42,49373.68,49792.12
01/21/2021,50096.57,50184.01,49398.86,49624.76
01/22/2021,49594.95,49676.88,48832.08,48878.54
01/25/2021,49253.68,49263.15,48274.92,48347.59
01/27/2021,48385.28,48387.25,47269.6,47409.93
01/28/2021,46834.57,47172.02,46518.48,46874.36
01/29/2021,47423.47,47423.66,46160.46,46285.77
02/01/2021,46617.95,48764.4,46433.65,48600.61
02/02/2021,49193.26,50154.48,49193.26,49797.72
02/03/2021,50231.06,50526.39,49515.88,50255.75
02/04/2021,50212.25,50687.51,49926.45,50614.29
02/05/2021,51031.39,51073.27,50565.29,50731.63
02/08/2021,51146.67,51523.38,51146.67,51348.77
02/09/2021,51484.23,51835.86,51193.93,51329.08
02/10/2021,51355.89,51512.86,50846.22,51309.39
02/11/2021,51165.84,51592.45,51157.31,51531.52
02/12/2021,51614.77,51804.58,51260.62,51544.3
02/15/2021,51907.75,52235.97,51886.46,52154.13
02/16/2021,52400.03,52516.76,51863.61,52104.17
02/17/2021,51996.94,52078.15,51586.34,51703.83
02/18/2021,51903.96,51903.96,51186.68,51324.69
02/19/2021,51238.02,51432.99,50624.33,50889.76
02/22/2021,50910.51,50986.03,49617.37,49744.32
02/23/2021,49994.85,50327.31,49659.85,49751.41
02/24/2021,49763.94,50881.17,49648.78,50781.69
02/25/2021,51207.61,51386.12,50991.76,51039.31
02/26/2021,50256.71,50400.31,48890.48,49099.99
03/01/2021,49747.71,50058.42,49440.46,49849.84
03/02/2021,50258.09,50439.82,49807.12,50296.89
03/03/2021,50738.21,51539.89,50512.84,51444.65
03/04/2021,50812.14,51256.55,50539.92,50846.08
03/05/2021,50517.36,50886.19,50160.54,50405.32
03/08/2021,50654.02,50985.77,50318.26,50441.07
03/09/2021,50714.16,51111.94,50396.1,51025.48
03/10/2021,51404.68,51430.43,51048.93,51279.51
03/12/2021,51660.98,51821.84,50538.43,50792.08
03/15/2021,50773.47,50834.78,49799.07,50395.08
03/16/2021,50608.42,50857.98,50289.44,50363.96
03/17/2021,50436.02,50561.12,49718.65,49801.62
03/18/2021,50161.25,50296.35,48962.36,49216.52
03/19/2021,48881.19,50003.58,48586.93,49858.24
03/22/2021,49878.77,49878.77,49281.02,49771.29
03/23/2021,49876.21,50264.65,49661.92,50051.44
03/24/2021,49786.47,49854.58,49120.34,49180.31
03/25/2021,49201.98,49247.95,48236.35,48440.12
03/26/2021,48969.25,49234.66,48699.91,49008.5
03/30/2021,49331.68,50268.45,49331.68,50136.58
03/31/2021,50049.12,50050.32,49442.5,49509.15
04/01/2021,49868.53,50092.48,49478.53,50029.83
04/05/2021,50020.91,50028.67,48580.8,49159.32
04/06/2021,49441.13,49582.26,48936.35,49201.39
04/07/2021,49277.09,49900.13,49093.9,49661.76
04/08/2021,49885.26,50118.08,49581.61,49746.21
04/09/2021,49743.39,49906.91,49461.01,49591.32
04/12/2021,48956.65,48956.65,47693.44,47883.38
04/13/2021,47991.53,48627.43,47775.32,48544.06
04/15/2021,48512.77,48887.85,48010.55,48803.68
04/16/2021,48935.74,49089.55,48694.49,48832.03
04/19/2021,47940.81,48020.79,47362.71,47949.42
04/20/2021,48473.04,48478.34,47438.5,47705.8
04/22/2021,47501.71,48143.16,47204.5,48080.67
04/23/2021,47863.81,48265.39,47669.55,47878.45
04/26/2021,48197.37,48667.98,48152.24,48386.51
04/27/2021,48424.08,49009.26,48399.53,48944.14
04/28/2021,49066.64,49801.48,49066.64,49733.84
04/29/2021,50093.86,50375.77,49535.98,49765.94
04/30/2021,49360.89,49569.42,48698.08,48782.36
05/03/2021,48356.01,48863.23,48028.07,48718.52
05/04/2021,48881.63,48996.53,48149.45,48253.51
05/05/2021,48569.12,48742.72,48254.32,48677.55
05/06/2021,48877.78,49011.31,48614.11,48949.76
05/07/2021,49169.14,49417.64,49036.38,49206.47
05/10/2021,49496.05,49617.47,49412.05,49502.41
05/11/2021,49066.45,49304.47,48988.18,49161.81
05/12/2021,49171.28,49171.28,48550.72,48690.8
05/14/2021,48898.93,48898.93,48473.43,48732.55
05/17/2021,48990.7,49628.42,48923.13,49580.73
05/18/2021,49986.68,50313.25,49959.2,50193.33
05/19/2021,50088.81,50279.01,49831.4,49902.64
05/20/2021,49971.52,50099.17,49496.78,49564.86
05/21/2021,49833.98,50591.12,49832.72,50540.48
05/24/2021,50727.28,50857.59,50465.9,50651.9
05/25/2021,50922.32,50961.35,50474.34,50637.53
05/26/2021,50899.58,51072.61,50620.45,51017.52
05/27/2021,51128.8,51282.9,50891.66,51115.22
05/28/2021,51381.27,51529.32,51258.69,51422.88
05/31/2021,51476.22,52013.22,51179.94,51937.44
06/01/2021,52067.51,52228.65,51808.88,51934.88
06/02/2021,51749.1,51913.92,51450.58,51849.48
06/03/2021,52121.58,52273.23,51942.2,52232.43
06/04/2021,52367.52,52389.02,51952.7,52100.05
06/07/2021,52231.38,52378.69,52054.76,52328.51
06/08/2021,52428.72,52432.43,52135.04,52275.57
06/09/2021,52401.41,52446.92,51717.07,51941.64
06/10/2021,52143.9,52346.35,51957.92,52300.47
06/11/2021,52477.19,52641.53,52388.95,52474.76
06/14/2021,52492.34,52590.92,51936.31,52551.53
06/15/2021,52751.83,52869.51,52671.29,52773.05
06/16/2021,52782.21,52816.31,52425.57,52501.98
06/17/2021,52122.25,52523.88,52040.51,52323.33
06/18/2021,52568.07,52586.41,51601.11,52344.45
06/21/2021,51887.55,52629.18,51740.19,52574.46
06/22/2021,52885.04,53057.11,52520.55,52588.71
06/23/2021,52912.35,52912.35,52264.12,52306.08
06/24/2021,52514.57,52830.68,52385.05,52699
06/25/2021,52877.16,52973.07,52614.49,52925.04
06/28/2021,53126.73,53126.73,52673.5,52735.59
06/29/2021,52795.76,52816.42,52477.77,52549.66
06/30/2021,52651.09,52875.92,52448.64,52482.71
07/01/2021,52638.5,52638.5,52281.01,52318.6
07/02/2021,52434.55,52527.9,52177.68,52484.67
07/05/2021,52682.89,52919.17,52604.35,52880
07/06/2021,52874.85,53129.37,52804.18,52861.18
07/07/2021,52919.71,53105.41,52751.76,53054.76
07/08/2021,53065.69,53103.03,52428.84,52568.94
07/09/2021,52508.24,52555.73,52228.01,52386.19
07/12/2021,52634.33,52700.51,52208.96,52372.69
07/13/2021,52694.89,52806.86,52545.68,52769.73
07/14/2021,52801.44,52978.58,52611.97,52904.05
07/15/2021,52968.89,53266.12,52948.43,53158.85
07/16/2021,53244.4,53290.81,52997.09,53140.06
07/19/2021,52606.99,52821.17,52405.89,52553.4
07/20/2021,52432.88,52465.03,52013.51,52198.51
07/22/2021,52494.56,52867.26,52471.23,52837.21
07/23/2021,52967.87,53114.7,52653.77,52975.8
07/26/2021,52985.26,53103.42,52783.63,52852.27
07/27/2021,52995.72,53024.7,52433.18,52578.76
07/28/2021,52673.69,52673.69,51802.73,52443.71
07/29/2021,52693.53,52777.18,52561.39,52653.07
07/30/2021,52792.36,52910.23,52533.91,52586.84
08/02/2021,52901.28,52986.77,52804.08,52950.63
08/03/2021,53125.97,53887.98,53088.35,53823.36
08/04/2021,54071.22,54465.91,54034.31,54369.77
08/05/2021,54576.64,54717.24,54230.89,54492.84
08/06/2021,54492.17,54633.58,54210.33,54277.72
08/09/2021,54385.71,54584.73,54124.27,54402.85
08/10/2021,54461.31,54779.66,54308.77,54554.66
08/11/2021,54730.65,54758.74,54167.2,54525.93
08/12/2021,54641.22,54874.1,54536.65,54843.98
08/13/2021,54911.95,55487.79,54905.49,55437.29
08/16/2021,55479.74,55680.75,55281.02,55582.58
08/17/2021,55565.64,55854.88,55386.49,55792.27
08/18/2021,56073.31,56118.57,55514.89,55629.49
08/20/2021,55159.13,55543.16,55013.98,55329.32
08/23/2021,55695.84,55781.17,55240.29,55555.79
08/24/2021,55647.11,56023.22,55536.84,55958.98
08/25/2021,56067.06,56198.13,55899.96,55944.21
08/26/2021,55988.41,56112.39,55854.07,55949.1
08/27/2021,55862.93,56188.23,55675.87,56124.72
08/30/2021,56329.25,56958.27,56309.86,56889.76
08/31/2021,56995.15,57625.26,56859.1,57552.39
09/01/2021,57763.53,57918.71,57263.9,57338.21
09/02/2021,57423.65,57892.37,57287.79,57852.54
09/03/2021,57983.45,58194.79,57764.07,58129.95
09/06/2021,58411.62,58515.85,58200.29,58296.91
09/07/2021,58418.69,58553.07,58005.07,58279.48
09/08/2021,58350.56,58372.94,57924.48,58250.26
09/09/2021,58172.98,58334.59,58084.99,58305.07
09/13/2021,58262.11,58314.64,57944.63,58177.76
09/14/2021,58482.62,58482.62,58214.29,58247.09
09/15/2021,58354.11,58777.06,58272.82,58723.2
09/16/2021,58881.04,59204.29,58700.5,59141.16
09/17/2021,59409.98,59737.32,58871.73,59015.89
09/20/2021,58634.69,59202.56,58389.69,58490.93
09/21/2021,58630.06,59084.51,58232.54,59005.27
09/22/2021,59166.15,59178.44,58878.38,58927.33
09/23/2021,59358.18,59957.25,59243.15,59885.36
09/24/2021,60158.76,60333,59946.55,60048.47
09/27/2021,60303.79,60412.32,59887.19,60077.88
09/28/2021,60285.89,60288.44,59045.53,59667.6
09/29/2021,59296.54,59678.66,59111.41,59413.27
09/30/2021,59549.57,59557.24,59019.28,59126.36
10/01/2021,58889.77,58890.08,58551.14,58765.58
10/04/2021,59143,59548.82,58952.11,59299.32
10/05/2021,59320.14,59778.87,59127.04,59744.88
10/06/2021,59942,59963.57,59079.86,59189.73
10/07/2021,59632.81,59914.91,59597.06,59677.83
10/08/2021,59960.39,60212.3,59830.93,60059.06
10/11/2021,60099.68,60476.13,59811.42,60135.78
10/12/2021,60045.75,60331.74,59885.39,60284.31
10/13/2021,60619.91,60836.63,60452.29,60737.05
10/14/2021,61088.82,61353.25,60978.04,61305.95
10/18/2021,61817.32,61963.07,61624.65,61765.59
10/19/2021,62156.48,62245.43,61594.29,61716.05
10/20/2021,61800.07,61880.36,61109.29,61259.96
10/21/2021,61557.94,61621.2,60485.65,60923.5
10/22/2021,61044.54,61420.13,60551.15,60821.62
10/25/2021,61398.75,61404.99,60449.68,60967.05
10/26/2021,60997.9,61497.71,60791.29,61350.26
10/27/2021,61499.7,61576.85,60989.39,61143.33
10/28/2021,61081,61081,59777.58,59984.7
10/29/2021,59857.33,60132.81,59089.37,59306.93
11/01/2021,59577.48,60220.21,59355.12,60138.46
11/02/2021,60360.61,60421.14,59881.75,60029.06
11/03/2021,60275.21,60361.82,59552.49,59771.92
11/04/2021,60207.97,60207.97,60011.46,60067.62
11/08/2021,60385.76,60609.16,59779.19,60545.61
11/09/2021,60609.72,60670.47,60213.64,60433.45
11/10/2021,60295.26,60506.5,59967.45,60352.82
11/11/2021,60291.7,60293.25,59656.26,59919.69
11/12/2021,60248.04,60750.72,59997.96,60686.69
11/15/2021,60837.4,61036.56,60597.36,60718.71
11/16/2021,60755.38,60802.79,60199.56,60322.37
11/17/2021,60179.93,60426.61,59944.77,60008.33
11/18/2021,59968.75,60177.52,59376.5,59636.01
11/22/2021,59710.48,59778.37,58011.92,58465.89
11/23/2021,57983.95,58834.95,57718.34,58664.33
11/24/2021,58839.32,58968.12,58143.44,58340.99
11/25/2021,58363.93,58901.58,58143.86,58795.09
11/26/2021,58254.79,58254.79,56993.89,57107.15
11/29/2021,57028.04,57626.51,56382.93,57260.58
11/30/2021,57272.08,58183.77,56867.51,57064.87
12/01/2021,57365.85,57846.45,57346.78,57684.79
12/02/2021,57781.48,58513.93,57680.41,58461.29
12/03/2021,58555.58,58757.09,57640.57,57696.46
12/06/2021,57778.01,57781.46,56687.62,56747.14
12/07/2021,57125.98,57905.63,56992.27,57633.65
12/08/2021,58158.56,58702.65,58122.27,58649.68
12/09/2021,58831.41,58889.96,58340.85,58807.13
12/10/2021,58696.71,58859.91,58414.76,58786.67
12/13/2021,59103.72,59203.37,58242.8,58283.42
12/14/2021,58059.76,58322.42,57803.87,58117.09
12/15/2021,58122,58218.25,57671.61,57788.03
12/16/2021,58243.43,58337.2,57683.11,57901.14
12/17/2021,58021.63,58062.28,56950.98,57011.74
12/20/2021,56517.26,56538.15,55132.68,55822.01
12/21/2021,56320.02,56900.74,56047.22,56319.01
12/22/2021,56599.47,56989.01,56471.03,56930.56
12/23/2021,57251.15,57490.52,57146.28,57315.28
12/24/2021,57567.11,57623.69,56813.42,57124.31
12/27/2021,56948.33,57512.01,56543.08,57420.24
12/28/2021,57751.21,57952.48,57650.29,57897.48
12/29/2021,57892.31,58097.07,57684.58,57806.49
12/30/2021,57755.4,58010.03,57578.99,57794.32
12/31/2021,57849.76,58409.3,57846.52,58253.82
01/03/2022,58310.09,59266.39,58306.45,59183.22
01/04/2022,59343.79,59937.33,59084.4,59855.93
01/05/2022,59921.98,60332.72,59661.38,60223.15
01/06/2022,59731.75,59781.86,59290.58,59601.84
01/07/2022,59776.1,60130.18,59401.44,59744.65
01/10/2022,60070.39,60427.36,59987.18,60395.63
01/11/2022,60342.7,60689.25,60281.52,60616.89
01/12/2022,61014.37,61218.19,60850.93,61150.04
01/13/2022,61259.99,61348.57,60949.81,61235.3
01/14/2022,61040.32,61324.59,60757.03,61223.03
01/17/2022,61219.64,61385.48,61107.6,61308.91
01/18/2022,61430.77,61475.15,60662.57,60754.86
01/19/2022,60845.59,60870.17,59949.22,60098.82
01/20/2022,60045.48,60045.48,59068.31,59464.62
01/21/2022,59039.37,59329.63,58620.93,59037.18
01/24/2022,59023.97,59023.97,56984.01,57491.51
01/25/2022,57158.63,57966.93,56409.63,57858.15
01/27/2022,57317.38,57508.61,56439.36,57276.94
01/28/2022,57795.11,58084.33,57119.28,57200.23
01/31/2022,57845.91,58257.63,57746.15,58014.17
02/01/2022,58672.86,59032.2,57737.66,58862.57
02/02/2022,59293.44,59618.51,59193.05,59558.33
02/03/2022,59528.16,59557.87,58653.94,58788.02
02/04/2022,58918.65,58943.62,58446.95,58644.82
02/07/2022,58549.67,58707.76,57299.05,57621.19
02/08/2022,57799.67,57925.82,57058.77,57808.58
02/09/2022,58163.01,58507.61,58105.18,58465.97
02/10/2022,58810.53,59060.24,58332.28,58926.03
02/11/2022,58447.15,58447.15,57914.1,58152.92
02/14/2022,56720.32,57191.91,56295.7,56405.84
02/15/2022,56731.56,58211.38,56438.47,58142.05
02/16/2022,58310.68,58569.22,57780.28,57996.68
02/17/2022,58217.69,58346,57635.43,57892.01
02/18/2022,57488.39,58175.35,57488.39,57832.97
02/21/2022,57551.65,58141.96,57167.02,57683.59
02/22/2022,56438.64,57505.85,56394.85,57300.68
02/23/2022,57632.94,57733.37,57109.24,57232.06
02/24/2022,55418.45,55996.09,54383.2,54529.91
02/25/2022,55321.72,56183.7,55299.28,55858.52
02/28/2022,55329.46,56324.54,54833.5,56247.28
03/02/2022,55629.3,55755.09,55020.1,55468.9
03/03/2022,55921.44,55996.62,54931.48,55102.68
03/04/2022,54653.59,55013.27,53887.72,54333.81
03/07/2022,53172.51,53203.87,52367.1,52842.75
03/08/2022,52430.06,53484.26,52260.82,53424.09
03/09/2022,53793.99,54893.73,53367.52,54647.33
03/10/2022,56242.47,56242.47,54982.82,55464.39
03/11/2022,55218.78,55833.95,55049.95,55550.3
03/14/2022,55614.4,56545.83,55556.47,56486.02
03/15/2022,56663.87,56720.6,55418.95,55776.85
03/16/2022,56555.33,56860.89,56389.26,56816.65
03/17/2022,57620.28,58095.84,57518.06,57863.93
03/21/2022,58030.41,58127.95,57229.08,57292.49
03/22/2022,57297.57,58052.87,56930.3,57989.3
03/23/2022,58198.64,58416.56,57568.59,57684.82
03/24/2022,57190.05,57827.99,57138.51,57595.68
03/25/2022,57801.72,57845.37,57100.24,57362.2
03/28/2022,57472.72,57638.34,56825.09,57593.49
03/29/2022,57814.76,58001.53,57639.35,57943.65
03/30/2022,58362.85,58727.78,58176,58683.99
03/31/2022,58779.71,58890.92,58485.79,58568.51
04/01/2022,58530.73,59396.62,58450.04,59276.69
04/04/2022,59764.13,60845.1,59760.22,60611.74
04/05/2022,60786.07,60786.07,60067.18,60176.5
04/06/2022,59815.71,59941.57,59509.84,59610.41
04/07/2022,59402.61,59504.92,58977.35,59034.95
04/08/2022,59256.97,59654.44,58876.36,59447.18
04/11/2022,59333.18,59355.76,58894.4,58964.57
04/12/2022,58743.5,58794.78,58298.57,58576.37
04/13/2022,58910.74,59003.82,58291.23,58338.93
04/18/2022,57338.58,57420.8,56842.39,57166.74
04/19/2022,57381.77,57464.08,56009.07,56463.15
04/20/2022,56741.43,57216.51,56521.33,57037.5
04/21/2022,57458.6,57991.53,57311.86,57911.68
04/22/2022,57531.95,57689.86,57134.72,57197.15
04/25/2022,56757.64,56875.65,56356.87,56579.89
04/26/2022,57066.24,57442.24,56904.51,57356.61
04/27/2022,56983.68,57079.03,56584.04,56819.39
04/28/2022,57296.31,57790.85,56936.94,57521.06
04/29/2022,57817.51,57975.48,56902.3,57060.87
05/02/2022,56429.45,57054.23,56412.62,56975.99
05/04/2022,57124.91,57184.21,55501.6,55669.03
05/05/2022,56255.07,56566.8,55613.82,55702.23
05/06/2022,54928.29,55070.12,54586.75,54835.58
05/09/2022,54188.21,54795.47,53918.02,54470.67
05/10/2022,54309.31,54857.02,54226.33,54364.85
05/11/2022,54544.91,54598.55,53519.3,54088.39
05/12/2022,53608.35,53632.55,52702.3,52930.31
05/13/2022,53565.74,53785.71,52654.89,52793.62
05/16/2022,52946.32,53428.28,52632.48,52973.84
05/17/2022,53285.19,54399.42,53176.02,54318.47
05/18/2022,54554.89,54786,54130.89,54208.53
05/19/2022,53070.3,53356.04,52669.51,52792.23
05/20/2022,53513.97,54396.43,53403.29,54326.39
05/23/2022,54459.95,54931.3,54191.55,54288.61
05/24/2022,54307.56,54524.37,53886.28,54052.61
05/25/2022,54254.07,54379.59,53683.16,53749.26
05/26/2022,53950.84,54346.22,53425.25,54252.53
05/27/2022,54671.5,54936.63,54449.34,54884.66
05/30/2022,55507.75,56082.65,55466.3,55925.74
05/31/2022,55622.01,55925.62,55369.14,55566.41
06/01/2022,55588.27,55791.49,55091.43,55381.17
06/02/2022,55382.44,55891.92,55135.11,55818.11
06/03/2022,56245.6,56432.65,55719.36,55769.23
06/06/2022,55610.64,55832.28,55295.74,55675.32
06/07/2022,55373.18,55387.77,54882.41,55107.34
06/08/2022,55345.51,55423.97,54683.3,54892.49
06/09/2022,54514.17,55366.84,54507.41,55320.28
06/10/2022,54760.25,54780.78,54205.99,54303.44
06/13/2022,53184.61,53207.54,52527.08,52846.7
06/14/2022,52495.94,53095.32,52459.48,52693.57
06/15/2022,52650.41,52867.73,52493.36,52541.39
06/16/2022,53018.91,53142.5,51425.48,51495.79
06/17/2022,51181.99,51652.83,50921.22,51360.42
06/20/2022,51470.03,51714.61,51062.93,51597.84
06/21/2022,51897.6,52799.4,51808.76,52532.07
06/22/2022,52186.36,52272.85,51739.98,51822.53
06/23/2022,51972.75,52516.79,51632.85,52265.72
06/24/2022,52654.24,52909.87,52447.25,52727.98
06/27/2022,53468.89,53509.5,53120.79,53161.28
06/28/2022,52846.26,53301.4,52771.53,53177.45
06/29/2022,52623.15,53244.84,52612.68,53026.97
06/30/2022,52897.16,53377.54,52883.25,53018.94
07/01/2022,52863.34,53053.04,52094.25,52907.93
07/04/2022,52851.67,53301.99,52674.81,53234.77
07/05/2022,53501.21,53865.93,53054.3,53134.35
07/06/2022,53170.7,53819.31,53143.28,53750.97
07/07/2022,54146.68,54254.79,53927.26,54178.46
07/08/2022,54574.43,54627.14,54278.77,54481.84
07/11/2022,54248.6,54527.9,54090.53,54395.23
07/12/2022,54219.78,54236.49,53824.97,53886.61
07/13/2022,54210.1,54211.22,53455.26,53514.15
07/14/2022,53688.62,53861.28,53163.77,53416.15
07/15/2022,53637.88,53811.37,53361.62,53760.78
07/18/2022,54069.3,54556.66,54034.97,54521.15
07/19/2022,54251.88,54817.52,54232.82,54767.62
07/20/2022,55486.12,55630.26,55298.23,55397.53
07/21/2022,55391.93,55738.49,55270.75,55681.95
07/22/2022,55800.84,56186.05,55685.45,56072.23
07/25/2022,55877.5,56018.09,55537.08,55766.22
07/26/2022,55834.38,55834.38,55203.43,55268.49
07/27/2022,55258.29,55853.09,55157.99,55816.32
07/28/2022,56267.55,56914.22,56236.45,56857.79
07/29/2022,57258.13,57619.27,57104.81,57570.25
08/01/2022,57823.1,58170.67,57540.36,58115.5
08/02/2022,58049.02,58328.41,57744.7,58136.36
08/03/2022,58174.11,58415.63,57788.78,58350.53
08/04/2022,58571.28,58712.66,57577.05,58298.8
08/05/2022,58421.04,58649.19,58244.86,58387.93
08/08/2022,58417.71,58934.9,58266.65,58853.07
08/10/2022,58977.34,58984.32,58583.36,58817.29
08/11/2022,59320.45,59484.99,59251.14,59332.6
08/12/2022,59235.98,59538.08,59113.01,59462.78
08/16/2022,59675.12,59923.03,59673.96,59842.21
08/17/2022,59938.05,60323.25,59857.8,60260.13
08/18/2022,60080.19,60341.41,59946.44,60298
08/19/2022,60351.23,60411.2,59474.57,59646.15
08/22/2022,59361.08,59402.5,58705.11,58773.87
08/23/2022,58205.97,59199.11,58172.48,59031.3
08/24/2022,58853.32,59170.87,58760.09,59085.43
08/25/2022,59315.98,59484.35,58666.41,58774.72
08/26/2022,59050.67,59321.65,58722.69,58833.87
08/29/2022,57367.47,58208.3,57367.47,57972.62
08/30/2022,58259.85,59599.78,58245.49,59537.07
09/01/2022,58710.53,59309.79,58522.57,58766.59
09/02/2022,58969.02,59108.66,58558.64,58803.33
09/05/2022,58814.08,59308.25,58812.2,59245.98
09/06/2022,59285.36,59566.67,58974.26,59196.99
09/07/2022,58789.26,59166.46,58722.89,59028.91
09/08/2022,59374.99,59711.96,59315.71,59688.22
09/09/2022,60045.75,60119.8,59634.39,59793.14
09/12/2022,59912.29,60284.55,59912.29,60115.13
09/13/2022,60408.29,60635.28,60381.02,60571.08
09/14/2022,59417.12,60649.04,59417.12,60346.97
09/15/2022,60454.37,60676.12,59865.75,59934.01
09/16/2022,59585.72,59720.56,58687.17,58840.79
09/19/2022,58747.31,59277.55,58487.76,59141.23
09/20/2022,59556.91,60105.79,59556.91,59719.74
09/21/2022,59504.14,59799.04,59275.4,59456.78
09/22/2022,59073.84,59457.58,58832.78,59119.72
09/23/2022,59005.18,59143.32,57981.95,58098.92
09/26/2022,57525.03,57708.38,57038.24,57145.22
09/27/2022,57376.52,57704.57,56950.52,57107.52
09/28/2022,56710.13,57213.33,56485.67,56598.28
09/29/2022,56997.9,57166.14,56314.05,56409.96
09/30/2022,56240.15,57722.63,56147.23,57426.92
10/03/2022,57403.92,57454.84,56683.4,56788.81
10/04/2022,57506.65,58099.94,57506.65,58065.47
10/06/2022,58314.05,58578.76,58173.7,58222.1
10/07/2022,58092.56,58269.34,57851.15,58191.29
10/10/2022,57424.07,58125.01,57365.68,57991.11
10/11/2022,58004.25,58027.52,57050.4,57147.32
10/12/2022,57312.49,57687.64,57085.92,57625.91
10/13/2022,57512.74,57568.14,57055.75,57235.33
10/14/2022,58162.74,58435.12,57848.23,57919.97
10/17/2022,57752.5,58449,57639.8,58410.98
10/18/2022,58744.13,59143.66,58744.13,58960.6
10/19/2022,59196.96,59399.69,58961.77,59107.19
10/20/2022,58824.48,59273.85,58791.28,59202.9
10/21/2022,59381.36,59590.93,59132.94,59307.15
10/24/2022,59804.02,59994.25,59776.66,59831.66
10/25/2022,60002.96,60081.24,59489.02,59543.96
10/27/2022,59792.32,59959.94,59496.8,59756.84
10/28/2022,59746.8,60133.17,59739.05,59959.85
